Language_ID	Value	Parameter_ID	Synset
ady	къежьэн	715_rise	ascend.v.01
ady	къо	138_pig	hog.n.03
ady	къо	204_son	son.n.01
ady	къогъу	274_corner	corner.n.03
ady	къогъу	278_angle	NA
ady	къутэн	892_spoil	NA
ady	къутэн	893_damage	damage.v.01
ady	къутэн	894_break	NA
ady	къытехы́н	887_take	take.v.04
ady	къытехы́н	976_takeoff	NA
ady	къыхэхы́н	888_choose	choose.v.01
ady	къыхэхы́н	889_select	NA
ady	къэба́р	227_story	NA
ady	къэба́р	228_message	NA
ady	къэубыты́н	848_seize	NA
ady	къэубыты́н	878_catch	catch.v.04
ady	къэубыты́н	879_grab	NA
ady	къэубыты́н	951_catch	NA
ady	къэухъумэн	890_preserve	conserve.v.02
ady	къэухъумэн	929_defend	defend.v.03
ady	къэхъун	682_happen	NA
ady	къэхъун	734_beborn	be_born.v.01
ady	кӏон	757_walk	walk.v.01
ady	кӏон	758_step	NA
ady	кӏон	771_drive	drive.v.01
ady	кӏон	773_go	travel.v.01
ady	кӏуачӏэ́	391_force	NA
ady	кӏуачӏэ́	392_strength	NA
ady	кӏы́шъу	178_peelhusk	NA
ady	кӏы́шъу	363_leather	leather.n.01
ady	кӏы́шъу	40_skin	hide.n.02
ady	кӏэ	128_tail	tail.n.01
ady	кӏэ	276_end	end.n.09
ady	кӏэ	448_end	end.n.03
ady	кӏэ	564_new	new.a.01
ady	кӏэлэцӏы́кӏу	195_child	child.n.01
ady	кӏэлэцӏы́кӏу	196_boy	male_child.n.01
ady	лъыптын	1013_payfor	NA
ady	лъыптын	1014_pay	pay.v.01
ady	лъэкӏы́н	813_can	NA
ady	лъэкӏы́н	970_wipe	wipe.v.01
ady	лъэ́ш	537_powerful	NA
ady	лъэ́ш	538_strong	strong.a.01
ady	макъэ	238_noise	NA
ady	макъэ	239_sound	noise.n.01
ady	мыжъо́	516_raw	raw.a.03
ady	мыжъо́	64_stone	NA
ady	ныбджэгъу	251_friend	friend.n.01
ady	ныбджэгъу	252_companion	NA
ady	нэужым	589_later	NA
ady	нэужым	594_then	NA
ady	нэужым	598_afterwards	NA
ady	нэфын	522_bright	bright.a.01
ady	нэфын	71_light	luminosity.n.01
ady	орыжъ	90_swamp	swamp.n.01
ady	орыжъ	91_moor	NA
ady	плъытэ́н	1004_count	count.v.01
ady	плъытэ́н	1005_calculate	NA
ady	плъэн	801_lookat	look.v.01
ady	плъэн	802_watch	NA
ady	плъэшъун	874_drag	NA
ady	плъэшъун	875_pull	pull.v.01
ady	псынжъы	184_filth	NA
ady	псынжъы	88_dirt	NA
ady	птын	1013_payfor	NA
ady	птын	1014_pay	pay.v.01
ady	пхъэнкӏы́н	972_sweep	sweep.v.06
ady	пхъэнкӏы́н	973_sweep	NA
ady	пчъагъэ́	254_count	NA
ady	пчъагъэ́	284_amount	NA
ady	пчыхьы́пӏ	54_sleep	NA
ady	пчыхьы́пӏ	55_dream	NA
ady	пытэ́	491_firmsolid	NA
ady	пытэ́	494_hard	hard.a.03
ady	пӏуакӏэ́	489_thin	NA
ady	пӏуакӏэ́	490_delicatefine	NA
ady	сымэджэ́н	746_beill	NA
ady	сымэджэ́н	747_ache	NA
ady	такъы́р	256_piece	part.n.03
ady	такъы́р	354_slice	NA
ady	теон	720_chime	NA
ady	теон	721_ring	NA
ady	теон	860_knock	NA
ady	теон	861_hit	NA
ady	техъо́н	827_cover	cover.v.01
ady	техъо́н	906_cover	NA
ady	тхъу	356_butter	butter.n.01
ady	тхъу	357_oil	oil.n.01
ady	тхьамыкӏагъу	215_grief	grief.n.02
ady	тхьамыкӏагъу	445_misfortune	misfortune.n.02
ady	тыдэ́	648_where	NA
ady	тыдэ́	649_whereto	NA
ady	уеӏункӏын	851_push	push.v.01
ady	уеӏункӏын	937_shove	NA
ady	узы	394_illness	disease.n.01
ady	узы	395_pain	pain.n.03
ady	унэ́	307_house	house.n.01
ady	унэ́	308_home	NA
ady	ухы́н	684_end	end.v.01
ady	ухы́н	816_finish	complete.v.01
ady	хъахъ	261_line	line.n.04
ady	хъахъ	262_stroke	NA
ady	хъун	681_become	become.v.01
ady	хъун	818_succeed	NA
ady	хъупӏэ́	401_pasture	pasture.n.01
ady	хъупӏэ́	92_meadow	NA
ady	хъура́й	259_circle	circle.n.03
ady	хъура́й	496_round	round.a.01
ady	хъые́н	694_sway	NA
ady	хъые́н	752_move	NA
ady	хъые́н	753_budge	NA
ady	хы	106_sea	sea.n.01
ady	хы	658_six	six.s.01
ady	хэгъэнэ́н	829_light	ignite.v.01
ady	хэгъэнэ́н	829_light	light.a.01
ady	хэхъо́н	714_increase	NA
ady	хэхъо́н	716_grow	grow.v.03
ady	хэхъо́н	952_herd	NA
ady	цэ	176_grain	grain.n.08
ady	цэ	5_tooth	tooth.n.01
ady	цӏэ	167_louse	NA
ady	цӏэ	230_name	name.n.01
ady	чъыгы́	112_tree	tree.n.01
ady	чъыгы́	299_wood	wood.n.01
ady	чъыӏэ́	504_cold	cold.a.01
ady	чъыӏэ́	80_chill	NA
ady	чъыӏэтагъ	505_cool	NA
ady	чъыӏэтагъ	506_fresh	NA
ady	чъэн	691_stream	NA
ady	чъэн	692_flow	run.v.06
ady	чъэн	763_run	run.v.01
ady	чъэпхъыгъ	509_dry	dry.a.01
ady	чъэпхъыгъ	517_ripe	ripe.a.01
ady	чӏ́ыгу	65_ground	NA
ady	чӏ́ыгу	66_earth	land.n.02
ady	чӏыпӏэ́	265_area	NA
ady	чӏыпӏэ́	267_place	position.n.01
ady	шхъуантӏэ	528_blue	blue.s.01
ady	шхъуантӏэ	529_green	green.s.01
ady	шхэн	347_meal	meal.n.01
ady	шхэн	348_food	food.n.02
ady	шъо	124_fur	fur.n.03
ady	шъо	644_you	NA
ady	шъуин	723_roar	NA
ady	шъуин	729_whistle	whistle.v.03
ady	шъун	705_rot	NA
ady	шъун	706_decay	NA
ady	шъхьэ́	19_head	head.n.01
ady	шъхьэ́	321_roof	roof.n.01
ady	шъыпкъэ́	224_truth	NA
ady	шъыпкъэ́	562_true	true.a.01
ady	шы	136_horse	horse.n.01
ady	шы	206_brother	brother.n.01
ady	шӏонгъоны́гъ	216_wish	NA
ady	шӏонгъоны́гъ	217_desire	NA
ady	шӏу плъэгъу́н	789_love	love.v.03
ady	шӏу плъэгъу́н	790_like	NA
ady	шӏын	1007_paint	paint.v.02
ady	шӏын	1008_draw	NA
ady	шӏын	812_do	act.v.02
ady	шӏын	834_make	produce.v.02
ady	шӏы́н	835_produce	NA
ady	шӏы́н	836_build	construct.v.01
ady	шӏы́н	961_boil	NA
ady	щынэ́н	796_beafraid	NA
ady	щынэ́н	797_beafraidof	NA
ady	щэн	1012_sell	sell.v.01
ady	щэн	909_guide	NA
ady	ыужыкӏэ́	613_backward	NA
ady	ыужыкӏэ́	614_back	NA
ady	ычӏэкӏэ́	615_below	low.r.01
ady	ычӏэкӏэ́	616_down	down.r.01
ady	ӏужъу́	487_dense	NA
ady	ӏужъу́	488_thick	thick.a.01
ady	ӏэбжъа́н	31_fingernail	fingernail.n.01
ady	ӏэбжъа́н	32_nail	NA
ady	ӏэты́н	846_raise	NA
ady	ӏэты́н	847_lift	raise.v.02
ady	ӏэхъуа́мб	30_finger	finger.n.01
ady	ӏэхъуа́мб	33_toe	toe.n.01
ain	abe	291_campfire	NA
ain	abe	70_fire	fire.n.03
ain	ahun	687_set	NA
ain	ahun	777_goin	enter.v.01
ain	ahun	778_enter	NA
ain	ami	126_claw	claw.n.01
ain	ami	127_paw	NA
ain	ami	31_fingernail	fingernail.n.01
ain	ami	32_nail	NA
ain	arapa	773_go	travel.v.01
ain	arapa	775_depart	NA
ain	are	823_place	NA
ain	are	824_lay	NA
ain	are	829_light	ignite.v.01
ain	are	829_light	light.a.01
ain	ash	677_stand	stand.v.01
ain	ash	690_blow	blow.v.02
ain	ash	754_standup	NA
ain	ash	776_stop	NA
ain	ashikipet	30_finger	finger.n.01
ain	ashikipet	33_toe	toe.n.01
ain	ataye-kore	1013_payfor	NA
ain	ataye-kore	1014_pay	pay.v.01
ain	cha	103_shore	NA
ain	cha	362_tea	tea.n.01
ain	chup	456_month	calendar_month.n.01
ain	chup	57_sun	sun.n.01
ain	chup	58_moon	moon.n.01
ain	een	497_pointed	pointed.a.01
ain	een	498_sharp	sharp.a.09
ain	epungine	928_protect	NA
ain	epungine	952_herd	NA
ain	eraman	1000_know	know.v.01
ain	eraman	997_grasp	NA
ain	eraman	998_understand	understand.v.01
ain	etu	275_tip	NA
ain	etu	3_nose	nose.n.01
ain	hachiri	696_fall	fall.v.01
ain	hachiri	756_tumble	NA
ain	hopuni	743_getup	NA
ain	hopuni	772_fly	fly.v.01
ain	hotuye	730_shout	exclaim.v.01
ain	hotuye	990_call	call.v.05
ain	ibehe	222_meaning	NA
ain	ibehe	347_meal	meal.n.01
ain	ibehe	349_dish	NA
ain	ika	223_reason	NA
ain	ika	294_step	NA
ain	ita	300_board	board.n.02
ain	ita	301_slab	NA
ain	ita	311_table	table.n.02
ain	kamui	141_bear	bear.n.01
ain	kamui	416_god	NA
ain	kamure	827_cover	cover.v.01
ain	kamure	906_cover	NA
ain	kap	178_peelhusk	NA
ain	kap	40_skin	hide.n.02
ain	kara	834_make	produce.v.02
ain	kara	835_produce	NA
ain	kara	836_build	construct.v.01
ain	kem	366_needle	needle.n.03
ain	kem	41_blood	blood.n.01
ain	kem	50_hunger	NA
ain	ker	378_shoe	shoe.n.01
ain	ker	379_boot	boot.n.01
ain	kes	272_fringe	NA
ain	kes	276_end	end.n.09
ain	kes	448_end	end.n.03
ain	ki	167_louse	NA
ain	ki	812_do	act.v.02
ain	kik	860_knock	NA
ain	kik	861_hit	NA
ain	kikkik	860_knock	NA
ain	kikkik	861_hit	NA
ain	kiroro	391_force	NA
ain	kiroro	392_strength	NA
ain	kiroro-koro	537_powerful	NA
ain	kiroro-koro	538_strong	strong.a.01
ain	kishma	848_seize	NA
ain	kishma	878_catch	catch.v.04
ain	kishma	951_catch	NA
ain	kotan	405_village	village.n.02
ain	kotan	431_state	NA
ain	ku	439_bow	bow.n.04
ain	ku	736_drink	drink.v.01
ain	kuri	72_shadow	shadow.n.01
ain	kuri	75_cloud	cloud.n.02
ain	ma	768_swim	swim.v.01
ain	ma	963_fry	NA
ain	mi	977_puton	wear.v.09
ain	mi	978_getdressed	NA
ain	mom	691_stream	NA
ain	mom	692_flow	run.v.06
ain	mosh	169_fly	fly.n.01
ain	mosh	742_wakeup	wake_up.v.02
ain	moshiri	429_world	NA
ain	moshiri	430_country	country.n.02
ain	moshiri	431_state	NA
ain	munnuye	972_sweep	sweep.v.06
ain	munnuye	973_sweep	NA
ain	ni	112_tree	tree.n.01
ain	ni	299_wood	wood.n.01
ain	nin	712_dropdescend	NA
ain	nin	713_decrease	NA
ain	nipeki-at	688_shine	shine.v.02
ain	nipeki-at	717_shine	NA
ain	nitek	115_limb	branch.n.02
ain	nitek	116_twig	NA
ain	niwatori-chikap	150_chicken	chicken.n.02
ain	niwatori-chikap	151_cock	cock.n.04
ain	nu	51_tear	tear.n.01
ain	nu	803_hear	hear.v.01
ain	nu	810_hear	NA
ain	nu	985_ask	ask.v.05
ain	numi	171_berry	NA
ain	numi	176_grain	grain.n.08
ain	oman	773_go	travel.v.01
ain	oman	775_depart	NA
ain	pa	19_head	head.n.01
ain	pa	447_age	age.n.01
ain	pa	457_year	year.n.01
ain	pa	786_find	find.v.03
ain	pase	500_heavy	heavy.a.01
ain	pase	534_precious	NA
ain	peko	134_cow	cow.n.01
ain	peko	135_bull	bull.n.01
ain	pere	894_break	NA
ain	pere	896_destroy	destroy.v.02
ain	pishki	1004_count	count.v.01
ain	pishki	254_count	NA
ain	pukuru	337_pouch	NA
ain	pukuru	339_bag	NA
ain	pukuru	343_sack	NA
ain	rai	750_die	die.v.01
ain	rai	751_perish	NA
ain	rewe	841_bow	NA
ain	rewe	842_bend	NA
ain	rok	678_sit	sit_down.v.01
ain	rok	755_sitdown	NA
ain	ru	403_way	NA
ain	ru	701_thaw	NA
ain	ru	702_melt	NA
ain	rusui	814_want	desire.v.01
ain	rusui	902_wish	NA
ain	sak	459_summer	summer.n.01
ain	sak	509_dry	dry.a.01
ain	shikari	496_round	round.a.01
ain	shikari	693_revolve	NA
ain	shikkeu	274_corner	corner.n.03
ain	shikkeu	278_angle	NA
ain	shina	857_tie	tie.v.01
ain	shina	954_tieup	NA
ain	shiri	449_time	time.n.05
ain	shiri	73_weather	weather.n.01
ain	shishuye	694_sway	NA
ain	shishuye	695_swing	NA
ain	shishuye	867_jog	NA
ain	shishuye	868_shake	shake.v.08
ain	shishuye	869_swing	NA
ain	shishuye	905_rock	NA
ain	shiunin	527_yellow	yellow.s.01
ain	shiunin	528_blue	blue.s.01
ain	shiunin	529_green	green.s.01
ain	shiyeye	745_fallill	NA
ain	shiyeye	746_beill	NA
ain	shongo	228_message	NA
ain	shongo	229_news	NA
ain	so	310_floor	floor.n.01
ain	so	65_ground	NA
ain	tane	175_seed	seed.n.02
ain	tane	590_now	now.r.04
ain	tane	593_soon	soon.r.01
ain	tashum	394_illness	disease.n.01
ain	tashum	745_fallill	NA
ain	teeda	594_then	NA
ain	teeda	596_once	NA
ain	teeda	597_atthattime	NA
ain	tek	26_arm	arm.n.01
ain	tek	28_hand	hand.n.01
ain	to	450_day	day.n.01
ain	to	89_lake	lake.n.01
ain	tuk	715_rise	ascend.v.01
ain	tuk	716_grow	grow.v.03
ain	tura	249_company	NA
ain	tura	286_row	NA
ain	tura	909_guide	NA
ain	tura	913_lead	lead.v.01
ain	turu	184_filth	NA
ain	turu	88_dirt	NA
ain	tusa	374_sleeve	NA
ain	tusa	749_recover	NA
ain	uk	885_get	NA
ain	uk	887_take	take.v.04
ain	ya	105_land	mainland.n.01
ain	ya	330_net	NA
ain	yashke	707_snap	NA
ain	yashke	975_wash	NA
ale	adim haada	103_shore	NA
ale	adim haada	104_coast	NA
ale	agachiisa-	583_alone	alone.r.02
ale	agachiisa-	626_only	entirely.r.02
ale	aǵanǵu-ǵ-ulux	224_truth	NA
ale	aǵanǵu-ǵ-ulux	562_true	true.a.01
ale	agiituda-x́	206_brother	brother.n.01
ale	agiituda-x́	207_sister	sister.n.01
ale	agu-lix	834_make	produce.v.02
ale	agu-lix	835_produce	NA
ale	agu-lix	836_build	construct.v.01
ale	akalux́	402_path	path.n.02
ale	akalux́	403_way	NA
ale	akalux́	404_road	road.n.01
ale	alaǵu-x́	106_sea	sea.n.01
ale	alaǵu-x́	358_salt	salt.n.02
ale	alux́	262_stroke	NA
ale	alux́	409_character	NA
ale	amgix́si-lix	501_beautiful	beautiful.a.01
ale	amgix́si-lix	542_pretty	NA
ale	an'g	219_thought	NA
ale	an'g	221_mind	mind.n.01
ale	anǵ-	411_life	animation.n.01
ale	anǵ-	49_breath	NA
ale	anǵ-	698_smoke	NA
ale	anǵaǵi-lix	192_human	person.n.01
ale	anǵaǵi-lix	557_living	NA
ale	anǵaǵi-lix	733_live	NA
ale	angali-x́	450_day	day.n.01
ale	angali-x́	71_light	luminosity.n.01
ale	ani-lix	829_light	ignite.v.01
ale	ani-lix	829_light	light.a.01
ale	asx́at-	944_kill	kill.v.10
ale	asx́at-	951_catch	NA
ale	ataqadim	596_once	NA
ale	ataqadim	601_once	NA
ale	atxaza-lix	885_get	NA
ale	atxaza-lix	886_receive	get.v.01
ale	atx́u-x́	30_finger	finger.n.01
ale	atx́u-x́	33_toe	toe.n.01
ale	ax-six	709_pass	NA
ale	ax-six	734_beborn	be_born.v.01
ale	ax́-six	822_put	NA
ale	ax́-six	823_place	NA
ale	axt-	909_guide	NA
ale	axt-	913_lead	lead.v.01
ale	ayaga-x́	194_woman	woman.n.01
ale	ayaga-x́	211_wife	wife.n.01
ale	ayangi-x́	530_grey	NA
ale	ayangi-x́	74_fog	fog.n.01
ale	chadu-x́	355_fat	fat.n.01
ale	chadu-x́	357_oil	oil.n.01
ale	chiǵana-x́	101_brook	NA
ale	chiǵana-x́	102_river	stream.n.01
ale	chigit-	826_connect	NA
ale	chigit-	862_glue	glue.n.01
ale	chiklagni-lix	753_budge	NA
ale	chiklagni-lix	792_move	NA
ale	chilgi-lix	855_tearoff	NA
ale	chilgi-lix	881_divide	divide.v.01
ale	chilgi-lix	976_takeoff	NA
ale	chumnax	119_pine	pine.n.01
ale	chumnax	121_fir	fir.n.02
ale	chuya-x́	116_twig	NA
ale	chuya-x́	120_willow	NA
ale	hachiǵi-lix	783_wait	NA
ale	hachiǵi-lix	784_await	NA
ale	hamiǵ-	265_area	NA
ale	hamiǵ-	430_country	country.n.02
ale	haqa-lix	681_become	become.v.01
ale	haqa-lix	682_happen	NA
ale	haqa-lix	779_come	arrive.v.01
ale	haqat-	786_find	find.v.03
ale	haqat-	883_bring	bring.v.01
ale	haqat-	898_give	give.v.03
ale	haqatana-lix	570_familiar	NA
ale	haqatana-lix	571_famous	NA
ale	hax́saasa-lix	995_notice	NA
ale	hax́saasa-lix	997_grasp	NA
ale	hazagaan	589_later	NA
ale	hazagaan	598_afterwards	NA
ale	hi-lix	981_say	allege.v.01
ale	hi-lix	988_convey	NA
ale	hla-x́	196_boy	male_child.n.01
ale	hla-x́	204_son	son.n.01
ale	husugaan	604_always	always.r.01
ale	husugaan	619_everywhere	NA
ale	hyaaga-x́	112_tree	tree.n.01
ale	hyaaga-x́	299_wood	wood.n.01
ale	iǵdux-six	705_rot	NA
ale	iǵdux-six	706_decay	NA
ale	iǵu-lix	831_leave	NA
ale	iǵu-lix	925_leave	NA
ale	ini-x́	56_sky	sky.n.01
ale	ini-x́	60_air	air.n.01
ale	iqi-lix	798_flee	flee.v.01
ale	iqi-lix	799_escape	NA
ale	kadmudaǵan	611_ahead	NA
ale	kadmudaǵan	612_forward	NA
ale	kagi-lix	972_sweep	sweep.v.06
ale	kagi-lix	973_sweep	NA
ale	kalika-x́	407_letter	letter.n.01
ale	kalika-x́	408_book	book.n.01
ale	katux-six	867_jog	NA
ale	katux-six	868_shake	shake.v.08
ale	kayu-x́	391_force	NA
ale	kayu-x́	392_strength	NA
ale	kiiǵuusi-x́	96_mountain	NA
ale	kiiǵuusi-x́	97_summit	NA
ale	kimdux	699_rain	NA
ale	kimdux	76_rain	rain.n.01
ale	kinguunu-lix	712_dropdescend	NA
ale	kinguunu-lix	713_decrease	NA
ale	kuluuma-x́	134_cow	cow.n.01
ale	kuluuma-x́	135_bull	bull.n.01
ale	kumsa-lix	686_rise	rise.v.01
ale	kumsa-lix	714_increase	NA
ale	kumsa-lix	715_rise	ascend.v.01
ale	kumsi-lix	830_pickup	pick_up.v.02
ale	kumsi-lix	846_raise	NA
ale	kumsi-lix	847_lift	raise.v.02
ale	luuka-x́	174_onion	NA
ale	luuka-x́	317_window	window.n.01
ale	maqa-x́	253_matter	NA
ale	maqa-x́	423_business	NA
ale	qaasa-x́	175_seed	seed.n.02
ale	qaasa-x́	347_meal	meal.n.01
ale	qachx́-	114_bark	bark.n.01
ale	qachx́-	40_skin	hide.n.02
ale	qagalǵí-x́	126_claw	claw.n.01
ale	qagalǵí-x́	127_paw	NA
ale	qagalǵí-x́	31_fingernail	fingernail.n.01
ale	qagalǵí-x́	32_nail	NA
ale	qaguǵni-lix	892_spoil	NA
ale	qaguǵni-lix	893_damage	damage.v.01
ale	qigna-x́	291_campfire	NA
ale	qigna-x́	70_fire	fire.n.03
ale	qingana-lix	504_cold	cold.a.01
ale	qingana-lix	505_cool	NA
ale	sa-x́	148_bird	bird.n.01
ale	sa-x́	154_duck	duck.n.01
ale	six́ila-lix	859_break	break.v.05
ale	six́ila-lix	894_break	NA
ale	slu-x́	447_age	age.n.01
ale	slu-x́	457_year	year.n.01
ale	su-lix	848_seize	NA
ale	su-lix	887_take	take.v.04
ale	sulux-six	689_thunder	NA
ale	sulux-six	723_roar	NA
ale	sxa-x́	198_family	family.n.02
ale	sxa-x́	255_sort	NA
ale	taanga-x́	51_tear	tear.n.01
ale	taanga-x́	63_water	water.n.06
ale	tagada-x́	506_fresh	NA
ale	tagada-x́	564_new	new.a.01
ale	tagu-lix	857_tie	tie.v.01
ale	tagu-lix	872_wrap	wind.v.03
ale	tana-x́	105_land	mainland.n.01
ale	tana-x́	267_place	position.n.01
ale	tana-x́	65_ground	NA
ale	tugida-x́	456_month	calendar_month.n.01
ale	tugida-x́	58_moon	moon.n.01
ale	tungax́-six	494_hard	hard.a.03
ale	tungax́-six	538_strong	strong.a.01
ale	tunu-x́	228_message	NA
ale	tunu-x́	233_language	language.n.01
ale	tunu-x́	235_word	word.n.01
ale	tunux́ta-lix	982_speak	speak.v.03
ale	tunux́ta-lix	983_talk	NA
ale	tuta-lix	803_hear	hear.v.01
ale	tuta-lix	804_listen	listen.v.01
ale	tuta-lix	807_feel	NA
ale	tuta-lix	810_hear	NA
ale	tuta-lix	998_understand	understand.v.01
ale	uǵala-lix	701_thaw	NA
ale	uǵala-lix	702_melt	NA
ale	ula-x́	307_house	house.n.01
ale	ula-x́	308_home	NA
ale	unuqu-	572_foreign	NA
ale	unuqu-	578_other	other.a.01
ale	unuqut-	685_change	NA
ale	unuqut-	839_alter	change.v.01
ale	waadan	607_hither	NA
ale	waadan	610_thither	NA
ale	yuchx́i-lix	870_pour	pour.v.01
ale	yuchx́i-lix	958_water	NA
arb	أثر	182_track	footprint.n.01
arb	أثر	792_move	NA
arb	أحب	789_love	love.v.03
arb	أحب	790_like	NA
arb	أدار	843_spin	NA
arb	أدار	913_lead	lead.v.01
arb	أكل	349_dish	NA
arb	أكل	737_eat	eat.v.01
arb	أوقد	829_light	ignite.v.01
arb	أوقد	829_light	light.a.01
arb	إلى الأمام	611_ahead	NA
arb	إلى الأمام	612_forward	NA
arb	انتظر	783_wait	NA
arb	انتظر	784_await	NA
arb	انقطع	707_snap	NA
arb	انقطع	817_stop	NA
arb	بنت	197_girl	female_child.n.01
arb	بنت	205_daughter	daughter.n.01
arb	بيت	307_house	house.n.01
arb	بيت	308_home	NA
arb	تحت	615_below	low.r.01
arb	تحت	632_under	NA
arb	تحرك	752_move	NA
arb	تحرك	753_budge	NA
arb	ترك	831_leave	NA
arb	ترك	925_leave	NA
arb	تكلم	982_speak	speak.v.03
arb	تكلم	983_talk	NA
arb	تل	94_hill	NA
arb	تل	95_elevation	NA
arb	توقف	776_stop	NA
arb	توقف	817_stop	NA
arb	ثم	594_then	NA
arb	ثم	598_afterwards	NA
arb	جلس	678_sit	sit_down.v.01
arb	جلس	755_sitdown	NA
arb	جميل	501_beautiful	beautiful.a.01
arb	جميل	542_pretty	NA
arb	حافة	272_fringe	NA
arb	حافة	273_edge	edge.n.06
arb	حبة	171_berry	NA
arb	حبة	176_grain	grain.n.08
arb	حضر	788_prepare	NA
arb	حضر	960_cook	cook.v.02
arb	حمل	292_load	NA
arb	حمل	873_carry	transport.v.02
arb	حمى	397_fever	fever.n.01
arb	حمى	928_protect	NA
arb	خبز	353_bread	bread.n.01
arb	خبز	962_bake	bake.v.02
arb	دار	307_house	house.n.01
arb	دار	693_revolve	NA
arb	دب	141_bear	bear.n.01
arb	دب	767_creep	NA
arb	دخل	777_goin	enter.v.01
arb	دخل	778_enter	NA
arb	دفع	1013_payfor	NA
arb	دفع	937_shove	NA
arb	دل	909_guide	NA
arb	دل	913_lead	lead.v.01
arb	ذاب	701_thaw	NA
arb	ذاب	702_melt	NA
arb	ذهب	186_gold	gold.n.03
arb	ذهب	773_go	travel.v.01
arb	ذهب	774_goaway	exit.v.01
arb	ربط	826_connect	NA
arb	ربط	857_tie	tie.v.01
arb	ربط	954_tieup	NA
arb	رعد	689_thunder	NA
arb	رعد	84_thunder	thunder.n.02
arb	رفع	846_raise	NA
arb	رفع	847_lift	raise.v.02
arb	ساق	38_leg	leg.n.02
arb	ساق	953_drive	NA
arb	سحب	874_drag	NA
arb	سحب	875_pull	pull.v.01
arb	سمع	803_hear	hear.v.01
arb	سمع	810_hear	NA
arb	سن	275_tip	NA
arb	سن	447_age	age.n.01
arb	سن	5_tooth	tooth.n.01
arb	سن	865_sharpen	NA
arb	شرق	298_east	east.n.01
arb	شرق	686_rise	rise.v.01
arb	شعر	11_hair	hair.n.01
arb	شعر	807_feel	NA
arb	صخب	238_noise	NA
arb	صخب	719_benoisy	NA
arb	صغير	482_little	small.a.01
arb	صغير	567_young	young.a.01
arb	صقيع	79_frost	NA
arb	صقيع	82_hoarfrost	NA
arb	صوت	234_voice	voice.n.02
arb	صوت	239_sound	noise.n.01
arb	ضرب	861_hit	NA
arb	ضرب	934_beat	NA
arb	ظفر	31_fingernail	fingernail.n.01
arb	ظفر	32_nail	NA
arb	ظهر	20_back	back.n.01
arb	ظهر	452_noon	noon.n.01
arb	ظهر	710_appear	NA
arb	ظهر	808_seem	look.v.02
arb	ظهر	809_show	NA
arb	علم	1000_know	know.v.01
arb	علم	910_teach	teach.v.01
arb	علم	911_instruct	NA
arb	عمل	245_work	work.n.01
arb	عمل	946_work	NA
arb	غرب	297_west	west.n.02
arb	غرب	687_set	NA
arb	غطى	827_cover	cover.v.01
arb	غطى	906_cover	NA
arb	غنى	428_wealth	NA
arb	غنى	922_sing	sing.v.02
arb	فعل	812_do	act.v.02
arb	فعل	834_make	produce.v.02
arb	فهم	997_grasp	NA
arb	فهم	998_understand	understand.v.01
arb	قام	743_getup	NA
arb	قام	754_standup	NA
arb	قدر	345_pot	pot.n.01
arb	قدر	346_kettle	kettle.n.01
arb	قدر	813_can	NA
arb	قذر	184_filth	NA
arb	قذر	515_dirty	dirty.a.01
arb	قسم	257_part	part.n.02
arb	قسم	881_divide	divide.v.01
arb	قشرة	114_bark	bark.n.01
arb	قشرة	178_peelhusk	NA
arb	قطع	856_cutoff	NA
arb	قطع	866_cut	cut.v.01
arb	قلب	46_heart	heart.n.02
arb	قلب	844_turnover	swing_around.v.01
arb	قلب	845_turnturnaround	NA
arb	قلب	964_stir	NA
arb	قوي	537_powerful	NA
arb	قوي	538_strong	strong.a.01
arb	كثيرا	603_often	frequently.r.01
arb	كثيرا	623_very	NA
arb	كسر	859_break	break.v.05
arb	كسر	894_break	NA
arb	كم	374_sleeve	NA
arb	كم	652_howmuch	NA
arb	كنس	972_sweep	sweep.v.06
arb	كنس	973_sweep	NA
arb	لعب	248_game	NA
arb	لعب	921_play	play.v.05
arb	لوح	300_board	board.n.02
arb	لوح	869_swing	NA
arb	مخلب	126_claw	claw.n.01
arb	مخلب	127_paw	NA
arb	مرض	394_illness	disease.n.01
arb	مرض	745_fallill	NA
arb	مرض	746_beill	NA
arb	مستنقع	90_swamp	swamp.n.01
arb	مستنقع	91_moor	NA
arb	مسك	848_seize	NA
arb	مسك	849_hold	hold.v.02
arb	مسك	879_grab	NA
arb	مشط	382_comb	comb.n.01
arb	مشط	979_comb	NA
arb	ملك	1010_own	own.v.01
arb	ملك	432_king	king.n.01
arb	نام	740_fallasleep	NA
arb	نام	741_sleep	sleep.v.01
arb	نظر	801_lookat	look.v.01
arb	نظر	802_watch	NA
arb	وصل	780_arrive	arrive.v.01
arb	وصل	826_connect	NA
arb	وضع	822_put	NA
arb	وضع	824_lay	NA
arb	ولد	196_boy	male_child.n.01
arb	ولد	734_beborn	be_born.v.01
ava	ахакь	615_below	low.r.01
ava	ахакь	632_under	NA
ava	ахӏизе	730_shout	exclaim.v.01
ava	ахӏизе	916_invite	invite.v.02
ava	ахӏизе	922_sing	sing.v.02
ava	ахӏизе	990_call	call.v.05
ava	багъаризе	752_move	NA
ava	багъаризе	753_budge	NA
ava	багъаризе	964_stir	NA
ava	базе	680_hang	NA
ava	базе	699_rain	NA
ava	базе	709_pass	NA
ava	базе	828_hangup	hang.v.02
ava	базе	836_build	construct.v.01
ava	базе	861_hit	NA
