Language_ID	Value	Source_ID	Source_Value
bre	bazh	NA	NA
bre	bern	NA	NA
bre	botez	NA	NA
bre	breinañ	NA	NA
bre	c'hoant	NA	NA
bre	c'hoari	NA	NA
bre	c'hwezhañ	NA	NA
bre	c'hwezzañ	NA	NA
bre	cheñch	NA	NA
bre	darnaouiñ	NA	NA
bre	dastum	NA	NA
bre	den	NA	NA
bre	deskiñ	NA	NA
bre	deviñ	NA	NA
bre	dihuniñ	NA	NA
bre	douar	NA	NA
bre	dremm	NA	NA
bre	ed	NA	NA
bre	fank	NA	NA
bre	gleb	NA	NA
bre	goloiñ	NA	NA
bre	gortoz	NA	NA
bre	goulenn	NA	NA
bre	gouzout	NA	NA
bre	gwall	NA	NA
bre	gwer	NA	NA
bre	hastañ	NA	NA
bre	hent	NA	NA
bre	kantenn	NA	NA
bre	kaout	NA	NA
bre	karout	NA	NA
bre	kas	NA	NA
bre	kemer	NA	NA
bre	kêr	NA	NA
bre	klask	NA	NA
bre	klevet	NA	NA
bre	koad	NA	NA
bre	koant	NA	NA
bre	kontañ	NA	NA
bre	korn	NA	NA
bre	kouezhañ	NA	NA
bre	kozh	NA	NA
bre	kregiñ	NA	NA
bre	kreisteiz	NA	NA
bre	kreskiñ	NA	NA
bre	lakaat	NA	NA
bre	lard	NA	NA
bre	lenn	NA	NA
bre	lezel	NA	NA
bre	livañ	NA	NA
bre	lugernañ	NA	NA
bre	monet e-barzh	NA	NA
bre	mont kuit	NA	NA
bre	ober	NA	NA
bre	paeañ	NA	NA
bre	pal	NA	NA
bre	penn	NA	NA
bre	poulzañ	NA	NA
bre	prad	NA	NA
bre	redek	NA	NA
bre	sac'h	NA	NA
bre	sellout ouzh	NA	NA
bre	sevel	NA	NA
bre	skilf	NA	NA
bre	skubañ	NA	NA
bre	stagañ	NA	NA
bre	stal	NA	NA
bre	start	NA	NA
bre	te	NA	NA
bre	tomm	NA	NA
bre	tra	NA	NA
bre	treiñ	NA	NA
bre	troc'hañ	NA	NA
bre	yen	NA	NA
bsk	-ċhán-	NA	NA
bsk	-ćhár	NA	NA
bsk	-ċhú	NA	NA
bsk	-ikin-	NA	NA
bsk	-íl	NA	NA
bsk	-ltúmal	NA	NA
bsk	-sóġut	NA	NA
bsk	-t-	NA	NA
bsk	-úmus	NA	NA
bsk	-yáṅ	NA	NA
bsk	-yás	NA	NA
bsk	bar	NA	NA
bsk	baṭ	NA	NA
bsk	biénum	NA	NA
bsk	buk	NA	NA
bsk	burdí	NA	NA
bsk	ćaṅ	NA	NA
bsk	ćap -t-	NA	NA
bsk	ćhaġúrum	NA	NA
bsk	c̣hámine	NA	NA
bsk	ċhir	NA	NA
bsk	ćhiṣ	NA	NA
bsk	d--kukin-	NA	NA
bsk	d-óo-yan-	NA	NA
bsk	d-sman-	NA	NA
bsk	d-spas-	NA	NA
bsk	d-yal-	NA	NA
bsk	dáal	NA	NA
bsk	dáal man-	NA	NA
bsk	darák	NA	NA
bsk	diṅ	NA	NA
bsk	du-ús-	NA	NA
bsk	duró	NA	NA
bsk	dusċák	NA	NA
bsk	ġark-	NA	NA
bsk	garúrum	NA	NA
bsk	ġas-	NA	NA
bsk	gaṭ- -íć-	NA	NA
bsk	gíli	NA	NA
bsk	haġúm	NA	NA
bsk	hawáa	NA	NA
bsk	hiṅ	NA	NA
bsk	hólguṣ	NA	NA
bsk	hurúginas	NA	NA
bsk	hurúṭ-	NA	NA
bsk	jaṅ	NA	NA
bsk	jií	NA	NA
bsk	lam man-	NA	NA
bsk	min-	NA	NA
bsk	minás	NA	NA
bsk	muś	NA	NA
bsk	nána	NA	NA
bsk	ní-	NA	NA
bsk	óos-	NA	NA
bsk	phat	NA	NA
bsk	qam	NA	NA
bsk	qarqaámuċ	NA	NA
bsk	qhabár	NA	NA
bsk	qhuráak	NA	NA
bsk	ṣaq -t-	NA	NA
bsk	sén-	NA	NA
bsk	ṣiqám	NA	NA
bsk	taqpá	NA	NA
bsk	ther	NA	NA
bsk	thoṣ	NA	NA
bsk	tik	NA	NA
bsk	uyúm	NA	NA
bsk	waṭ	NA	NA
bua	абаха	NA	NA
bua	ажаһууха	NA	NA
bua	айха	NA	NA
bua	алдаха	NA	NA
bua	арһан	NA	NA
bua	аршалха	NA	NA
bua	аһааха	NA	NA
bua	байшан	NA	NA
bua	бариха	NA	NA
bua	баруун	NA	NA
bua	басаган	NA	NA
bua	бодохо	NA	NA
bua	бэлдэхэ	NA	NA
bua	газар	NA	NA
bua	гал	NA	NA
bua	гар	NA	NA
bua	гашуудал	NA	NA
bua	гашуун	NA	NA
bua	гэр	NA	NA
bua	гэшүүһэн	NA	NA
bua	дурлаха	NA	NA
bua	дуугаралсаха	NA	NA
bua	дуун	NA	NA
bua	дууһаха	NA	NA
bua	ерэхэ	NA	NA
bua	зураха	NA	NA
bua	игсуун	NA	NA
bua	мандуулха	NA	NA
bua	модон	NA	NA
bua	мүнгэн	NA	NA
bua	мүр	NA	NA
bua	мэхэлхэ	NA	NA
bua	мэшээг	NA	NA
bua	намаг	NA	NA
bua	наншаха	NA	NA
bua	нимгэн	NA	NA
bua	ногоон	NA	NA
bua	носоохо	NA	NA
bua	нугалха	NA	NA
bua	нэгэн	NA	NA
bua	ойлгохо	NA	NA
bua	ойро	NA	NA
bua	орооһон	NA	NA
bua	орохо	NA	NA
bua	ошохо	NA	NA
bua	соносохо	NA	NA
bua	сээжэ	NA	NA
bua	тархи	NA	NA
bua	тоолохо	NA	NA
bua	тоһон	NA	NA
bua	туршаха	NA	NA
bua	түлхихэ	NA	NA
bua	түлэхэ	NA	NA
bua	түргэлхэ	NA	NA
bua	тэндэ	NA	NA
bua	углуу	NA	NA
bua	унтаха	NA	NA
bua	урда	NA	NA
bua	ухаан	NA	NA
bua	үбдэхэ	NA	NA
bua	үбсүүн	NA	NA
bua	үбшэлхэ	NA	NA
bua	үгэхэ	NA	NA
bua	үндэрлэхэ	NA	NA
bua	үргэн	NA	NA
bua	үрхирүүлхэ	NA	NA
bua	үрэхэ	NA	NA
bua	үүдхэхэ	NA	NA
bua	үхэхэ	NA	NA
bua	хайлаха	NA	NA
bua	халуун	NA	NA
bua	хамаха	NA	NA
bua	хараха	NA	NA
bua	харгы	NA	NA
bua	хаха татаха	NA	NA
bua	хоолой	NA	NA
bua	хото	NA	NA
bua	хөөрэлдэхэ	NA	NA
bua	хурган	NA	NA
bua	хушаха	NA	NA
bua	хүбүүн	NA	NA
bua	хүдэлмэри	NA	NA
bua	хүдэлхэ	NA	NA
bua	хүйтэн	NA	NA
bua	хүлдэхэ	NA	NA
bua	хүлеэхэ	NA	NA
bua	хүлигэ	NA	NA
bua	хүлихэ	NA	NA
bua	хүрзэ	NA	NA
bua	хүсэл	NA	NA
bua	хүсэн	NA	NA
bua	хүсэтэй	NA	NA
bua	хүсэхэ	NA	NA
bua	хэлэн	NA	NA
bua	хэлэхэ	NA	NA
bua	хэхэ	NA	NA
bua	хюмһан	NA	NA
bua	һаатуулха	NA	NA
bua	һабар	NA	NA
bua	һайхан	NA	NA
bua	һалхилха	NA	NA
bua	һунгаха	NA	NA
bua	һур	NA	NA
bua	һураг	NA	NA
bua	һургаха	NA	NA
bua	һууха	NA	NA
bua	һүрэг	NA	NA
bua	шамдуулха	NA	NA
bua	шанаха	NA	NA
bua	шингтэй	NA	NA
bua	шороб	NA	NA
bua	шунгаха	NA	NA
bua	шуу татаха	NA	NA
bua	шүмэгэр	NA	NA
bua	шэлэхэ	NA	NA
bua	шэмээн	NA	NA
bua	шэнэ	NA	NA
bua	эдеэн	NA	NA
bua	эрмэг	NA	NA
bua	эршэгэнэхэ	NA	NA
bua	эсэс	NA	NA
bua	юумэн	NA	NA
bul	бия	NA	NA
bul	брада	NA	NA
bul	бряг	NA	NA
bul	бягам	NA	NA
bul	врата	NA	NA
bul	време	NA	NA
bul	връв	NA	NA
bul	връзка	NA	NA
bul	връх	NA	NA
bul	вълна	NA	NA
bul	говоря	NA	NA
bul	движа се	NA	NA
bul	дупка	NA	NA
bul	дърво	NA	NA
bul	език	NA	NA
bul	желание	NA	NA
bul	живея	NA	NA
bul	запаля	NA	NA
bul	започна	NA	NA
bul	звъня	NA	NA
bul	земя	NA	NA
bul	ида	NA	NA
bul	известен	NA	NA
bul	измамя	NA	NA
bul	кал	NA	NA
bul	клон	NA	NA
bul	кожа	NA	NA
bul	количество	NA	NA
bul	кора	NA	NA
bul	край	NA	NA
bul	крак	NA	NA
bul	къс	NA	NA
bul	лопата	NA	NA
bul	лош	NA	NA
bul	месец	NA	NA
bul	мощ	NA	NA
bul	място	NA	NA
bul	нога	NA	NA
bul	нокът	NA	NA
bul	обърна	NA	NA
bul	опитам	NA	NA
bul	откъсна	NA	NA
bul	падна	NA	NA
bul	пазя	NA	NA
bul	под	NA	NA
bul	покрия	NA	NA
bul	после	NA	NA
bul	почва	NA	NA
bul	прегъна	NA	NA
bul	прът	NA	NA
bul	работа	NA	NA
bul	разстояние	NA	NA
bul	рисувам	NA	NA
bul	ръб	NA	NA
bul	ръка	NA	NA
bul	само	NA	NA
bul	свърша	NA	NA
bul	сила	NA	NA
bul	силен	NA	NA
bul	син	NA	NA
bul	скрия	NA	NA
bul	стана	NA	NA
bul	стар	NA	NA
bul	страна	NA	NA
bul	сън	NA	NA
bul	твърд	NA	NA
bul	тека	NA	NA
bul	тогава	NA	NA
bul	тънък	NA	NA
bul	хвана	NA	NA
bul	хубав	NA	NA
bul	черта	NA	NA
bul	шумя	NA	NA
bul	ъгъл	NA	NA
cat	agitar	NA	NA
cat	aixecar	NA	NA
cat	amagar	NA	NA
cat	atrapar	NA	NA
cat	bossa	NA	NA
cat	brillar	NA	NA
cat	bufar	NA	NA
cat	caminar	NA	NA
cat	conservar	NA	NA
cat	corretja	NA	NA
cat	cridar	NA	NA
cat	després	NA	NA
cat	ensenyar	NA	NA
cat	escombrar	NA	NA
cat	fondre's	NA	NA
cat	fresc	NA	NA
cat	llēngua	NA	NA
cat	mirar	NA	NA
cat	moure's	NA	NA
cat	pala	NA	NA
cat	pantà	NA	NA
cat	passar	NA	NA
cat	penjar	NA	NA
cat	picar	NA	NA
cat	poder	NA	NA
cat	podrir-se	NA	NA
cat	posar	NA	NA
cat	posar-se	NA	NA
cat	preparar	NA	NA
cat	pujar	NA	NA
cat	sacsejar	NA	NA
cat	sortir	NA	NA
cat	tallar	NA	NA
cat	tapar	NA	NA
cat	temps	NA	NA
cat	tirar	NA	NA
cat	trencar	NA	NA
cat	trucar	NA	NA
cat	ungla	NA	NA
cat	vīure	NA	NA
ces	bát se	NA	NA
ces	bažina	NA	NA
ces	choť	NA	NA
ces	cítit	NA	NA
ces	dát	NA	NA
ces	dráp	NA	NA
ces	jazyk	NA	NA
ces	jídlo	NA	NA
ces	konec	NA	NA
ces	kůže	NA	NA
ces	lézt	NA	NA
ces	měsíc	NA	NA
ces	nehet	NA	NA
ces	noha	NA	NA
ces	obrátit	NA	NA
ces	ohnout	NA	NA
ces	pravý	NA	NA
ces	přivázat	NA	NA
ces	řeč	NA	NA
ces	roh	NA	NA
ces	ruka	NA	NA
ces	schovat	NA	NA
ces	síla	NA	NA
ces	silný	NA	NA
ces	špína	NA	NA
ces	spojit	NA	NA
ces	starý	NA	NA
ces	stát se	NA	NA
ces	strčit	NA	NA
ces	tam	NA	NA
ces	tlustý	NA	NA
ces	třást	NA	NA
ces	větev	NA	NA
ces	vlna	NA	NA
ces	vzdálenost	NA	NA
ces	zdvihnout	NA	NA
ces	země	NA	NA
ces	zlý	NA	NA
ces	zpět	NA	NA
ces	zvednout	NA	NA
ces	zvonit	NA	NA
che	aз	NA	NA
che	айа	NA	NA
che	бага	NA	NA
che	бала	NA	NA
che	бутт	NA	NA
che	буьртиг	NA	NA
che	вовшахтаса	NA	NA
che	вон	NA	NA
che	га	NA	NA
che	гали	NA	NA
che	ган	NA	NA
che	гулдан	NA	NA
che	гӏоро	NA	NA
che	дак	NA	NA
che	даккха	NA	NA
che	дан	NA	NA
che	даха	NA	NA
che	дахкадала	NA	NA
che	деза	NA	NA
che	дека	NA	NA
che	дела	NA	NA
che	детта	NA	NA
che	дита	NA	NA
che	довха	NA	NA
che	доло	NA	NA
che	дохо	NA	NA
che	доьхка	NA	NA
che	дӏадада	NA	NA
che	дӏадаха	NA	NA
che	дӏадехка	NA	NA
che	етта	NA	NA
che	зуда	NA	NA
che	и	NA	NA
che	иза	NA	NA
che	ира	NA	NA
che	йист	NA	NA
che	кагдан	NA	NA
che	керла	NA	NA
che	кечъян	NA	NA
che	ког	NA	NA
che	кхача	NA	NA
che	кхача бан	NA	NA
che	кхера	NA	NA
che	кхерч	NA	NA
che	кхета	NA	NA
che	кхин	NA	NA
che	къамел	NA	NA
che	къамел дан	NA	NA
che	къена	NA	NA
che	лаам	NA	NA
che	лардан	NA	NA
che	лато	NA	NA
che	латта	NA	NA
che	леста	NA	NA
che	лесто	NA	NA
che	леца	NA	NA
che	майра	NA	NA
che	мах бала	NA	NA
che	мотт	NA	NA
che	мӏара	NA	NA
che	новкъарло ян	NA	NA
che	нуй хьакха	NA	NA
che	нуьцкъала	NA	NA
che	нӏаьна	NA	NA
che	оза	NA	NA
che	охьакхета	NA	NA
che	пха	NA	NA
che	са	NA	NA
che	сатто	NA	NA
che	саца	NA	NA
che	сиз	NA	NA
che	сихдала	NA	NA
che	сурт дилла	NA	NA
che	схьакхача	NA	NA
che	татта	NA	NA
che	туька	NA	NA
che	тӏаккха	NA	NA
che	тӏетаса	NA	NA
che	у	NA	NA
che	уьшал	NA	NA
che	хаа	NA	NA
che	хаза	NA	NA
che	хан	NA	NA
che	харжа	NA	NA
che	хи	NA	NA
che	хила	NA	NA
che	хилла	NA	NA
che	хьажа	NA	NA
che	хьалаайа	NA	NA
che	хьалха	NA	NA
che	хьедан	NA	NA
che	хьежа	NA	NA
che	хӏума	NA	NA
che	цкъа	NA	NA
che	цомгуш хила	NA	NA
che	цу сохьтта	NA	NA
che	цхьаъ	NA	NA
che	цӏе	NA	NA
che	цӏенкъа	NA	NA
che	цӏока	NA	NA
che	чудала	NA	NA
che	шело	NA	NA
che	шийла	NA	NA
che	шу	NA	NA
che	юкъ	NA	NA
che	юург	NA	NA
che	юха	NA	NA
che	яй	NA	NA
chv	апат	NA	NA
chv	аппа	NA	NA
chv	ӑста	NA	NA
chv	ӑҫта	NA	NA
chv	ача	NA	NA
chv	аялта	NA	NA
chv	васка	NA	NA
chv	вӗр	NA	NA
chv	вёрент	NA	NA
chv	вӗри	NA	NA
chv	вӗҫ	NA	NA
chv	вил	NA	NA
chv	виҫ	NA	NA
chv	вит	NA	NA
chv	вут	NA	NA
chv	вырӑн	NA	NA
chv	ӗҫ	NA	NA
chv	ил	NA	NA
chv	ирӗл	NA	NA
chv	иш	NA	NA
chv	йӑлӑ	NA	NA
chv	йӗр	NA	NA
chv	йӳҫӗ	NA	NA
chv	йывӑҫ	NA	NA
chv	йыш	NA	NA
chv	кӑвак	NA	NA
chv	кай	NA	NA
chv	кӑмӑл	NA	NA
chv	кансӗрле	NA	NA
chv	кас	NA	NA
chv	каҫ	NA	NA
chv	кӗр	NA	NA
chv	кӗреҫе	NA	NA
chv	кӗт	NA	NA
chv	кӗтес	NA	NA
chv	кил	NA	NA
chv	кукӑрт	NA	NA
chv	кунта	NA	NA
chv	курӑн	NA	NA
chv	куҫ	NA	NA
chv	лӑка	NA	NA
chv	лар	NA	NA
chv	ларт	NA	NA
chv	михӗ	NA	NA
chv	пар	NA	NA
chv	пӑрах	NA	NA
chv	пӑс	NA	NA
chv	пӑх	NA	NA
chv	пӗл	NA	NA
chv	пӗлӗт	NA	NA
chv	пӗррехинче	NA	NA
chv	пӗҫер	NA	NA
chv	пул	NA	NA
chv	пулнӑ	NA	NA
chv	пӳрне	NA	NA
chv	пылчӑк	NA	NA
chv	пыр	NA	NA
chv	сӑмах	NA	NA
chv	сӑрт	NA	NA
chv	сасӑ	NA	NA
chv	сивӗ	NA	NA
chv	силлентер	NA	NA
chv	суйла	NA	NA
chv	ҫавӑнта	NA	NA
chv	ҫавӑр	NA	NA
chv	ҫак	NA	NA
chv	ҫӑл	NA	NA
chv	ҫӑм	NA	NA
chv	ҫаран	NA	NA
chv	ҫӗкле	NA	NA
chv	ҫӗр	NA	NA
chv	ҫит	NA	NA
chv	ҫу	NA	NA
chv	ҫур	NA	NA
chv	ҫут	NA	NA
chv	ҫутӑ	NA	NA
chv	ҫых	NA	NA
chv	тӑр	NA	NA
chv	тат	NA	NA
chv	тӑхӑн	NA	NA
chv	те	NA	NA
chv	тӗк	NA	NA
chv	ту	NA	NA
chv	тӳле	NA	NA
chv	тултар	NA	NA
chv	тура	NA	NA
chv	турат	NA	NA
chv	тус	NA	NA
chv	туян	NA	NA
chv	тыт	NA	NA
chv	уйӑх	NA	NA
chv	ӳкер	NA	NA
chv	улӑх	NA	NA
chv	унта	NA	NA
chv	унтан	NA	NA
chv	ура	NA	NA
chv	уҫӑ	NA	NA
chv	ут	NA	NA
chv	хӑват	NA	NA
chv	хал	NA	NA
chv	хупӑ	NA	NA
chv	хур	NA	NA
chv	хуш	NA	NA
chv	хушӑ	NA	NA
chv	хыпалан	NA	NA
chv	хыр	NA	NA
chv	хытӑ	NA	NA
chv	чак	NA	NA
chv	чӗлхе	NA	NA
chv	чӗн	NA	NA
chv	чӗрӗ	NA	NA
chv	чӗрне	NA	NA
chv	чик	NA	NA
chv	чирле	NA	NA
chv	шӑл	NA	NA
chv	шӑнкӑравла	NA	NA
chv	шӑтӑк	NA	NA
chv	шутла	NA	NA
chv	ыйт	NA	NA
chv	янах	NA	NA
chv	япала	NA	NA
ckt	а’тчак	NA	NA
ckt	альэк’атык	NA	NA
ckt	амэчатык	NA	NA
ckt	вагылгын	NA	NA
ckt	вагыргын	NA	NA
ckt	вак	NA	NA
ckt	валёмык	NA	NA
ckt	вылгыльын	NA	NA
ckt	вылпы	NA	NA
ckt	выргыргын	NA	NA
ckt	вэлк’ыл	NA	NA
ckt	вэтгав	NA	NA
ckt	вэтчак	NA	NA
ckt	гагчавык	NA	NA
ckt	гатле	NA	NA
ckt	гиивк’эв	NA	NA
ckt	гылгын	NA	NA
ckt	гынритык	NA	NA
ckt	гыткалгын	NA	NA
ckt	гычурмын	NA	NA
ckt	игыт	NA	NA
ckt	илылк’ын	NA	NA
ckt	инэтгьэтык	NA	NA
ckt	йилыйил	NA	NA
ckt	йъилгын	NA	NA
ckt	к’улильэтык	NA	NA
ckt	к’унэче	NA	NA
ckt	к’эргычьын	NA	NA
ckt	катгогыргын	NA	NA
ckt	кукэн’ы	NA	NA
ckt	кылвыгыргын	NA	NA
ckt	кымъылгын	NA	NA
ckt	кыплык	NA	NA
ckt	кэлик	NA	NA
ckt	кэликэл	NA	NA
ckt	льук	NA	NA
ckt	моок	NA	NA
ckt	мыкгыргын	NA	NA
ckt	мынгыкватык	NA	NA
ckt	мынгылгын	NA	NA
ckt	мытк’ымыт	NA	NA
ckt	н’илгын	NA	NA
ckt	н’оймалек	NA	NA
ckt	нипк’ин	NA	NA
ckt	нутэнут	NA	NA
ckt	нъумк’ин	NA	NA
ckt	ныйъак’эн	NA	NA
ckt	пин’пин’	NA	NA
ckt	пириск’ычетык	NA	NA
ckt	пыкирык	NA	NA
ckt	пын’ыл	NA	NA
ckt	пэнъёлгын	NA	NA
ckt	рилгитык	NA	NA
ckt	рилюк	NA	NA
ckt	ръэк’эрэвык	NA	NA
ckt	рыгйивэтык	NA	NA
ckt	рыкимэвык	NA	NA
ckt	рыкэн’эвык	NA	NA
ckt	рылгылгын	NA	NA
ckt	рылгытлык’ын	NA	NA
ckt	рынлевык	NA	NA
ckt	рыннылгын	NA	NA
ckt	рынрык	NA	NA
ckt	рычимэвык	NA	NA
ckt	рэк’ытъул	NA	NA
ckt	рэск’ивык	NA	NA
ckt	тагъян’гыргын	NA	NA
ckt	тылгык	NA	NA
ckt	тылек	NA	NA
ckt	тылян	NA	NA
ckt	тын’эчьылк’ыл	NA	NA
ckt	тэйкык	NA	NA
ckt	тэмъюн’ык	NA	NA
ckt	тэючгын	NA	NA
ckt	упынъылик	NA	NA
ckt	уттуут	NA	NA
ckt	черичер	NA	NA
ckt	чимгъун	NA	NA
ckt	чит	NA	NA
ckt	чьэчен’	NA	NA
ckt	ынк’о	NA	NA
ckt	ынк’оры	NA	NA
ckt	ынкы	NA	NA
ckt	э’йн’эвык	NA	NA
ckt	эймитык	NA	NA
ckt	энангырголявык	NA	NA
ckt	энаркэлек	NA	NA
ckt	энаръэк	NA	NA
ckt	яаёлк’ыл	NA	NA
ckt	яран’ы	NA	NA
cmn	呼吸	NA	NA
cmn	国家	NA	NA
cmn	圆	NA	NA
cmn	坐	NA	NA
cmn	声音	NA	NA
cmn	害怕	NA	NA
cmn	尖	NA	NA
cmn	开始	NA	NA
cmn	强壮	NA	NA
cmn	成熟	NA	NA
cmn	抓住	NA	NA
cmn	指甲	NA	NA
cmn	捆	NA	NA
cmn	摇动	NA	NA
cmn	放	NA	NA
cmn	树枝	NA	NA
cmn	欺骗	NA	NA
cmn	沼泽	NA	NA
cmn	注视	NA	NA
cmn	点	NA	NA
cmn	煮	NA	NA
cmn	燃烧	NA	NA
cmn	爪子	NA	NA
cmn	生病	NA	NA
cmn	皮带	NA	NA
cmn	结束	NA	NA
cmn	群	NA	NA
cmn	腐烂	NA	NA
cmn	袋子	NA	NA
cmn	角	NA	NA
cmn	说	NA	NA
cmn	距离	NA	NA
cmn	转动	NA	NA
cmn	铁锹	NA	NA
cym	aros	NA	NA
cym	arwain	NA	NA
cym	awyr	NA	NA
cym	bach	NA	NA
cym	baw	NA	NA
cym	berwi	NA	NA
cym	bryn	NA	NA
cym	budreddi	NA	NA
cym	bwrdd	NA	NA
cym	byw	NA	NA
cym	cadarn	NA	NA
cym	cadw	NA	NA
cym	caead	NA	NA
cym	cangen	NA	NA
cym	canu	NA	NA
cym	casglu	NA	NA
cym	chwarae	NA	NA
cym	chwerthin	NA	NA
cym	chwythu	NA	NA
cym	clymu	NA	NA
cym	clywed	NA	NA
cym	codi	NA	NA
cym	croen	NA	NA
cym	cuddio	NA	NA
cym	cwympo	NA	NA
cym	cyfrif	NA	NA
cym	cylch	NA	NA
cym	cynnau	NA	NA
cym	dal	NA	NA
cym	de	NA	NA
cym	disgwyl	NA	NA
cym	drwg	NA	NA
cym	dweud	NA	NA
cym	dyn	NA	NA
cym	dysgu	NA	NA
cym	eistedd	NA	NA
cym	ffordd	NA	NA
cym	gadael	NA	NA
cym	gên	NA	NA
cym	gorchuddio	NA	NA
cym	gorffen	NA	NA
cym	gosod	NA	NA
cym	grym	NA	NA
cym	gwael	NA	NA
cym	gwddf	NA	NA
cym	gwir	NA	NA
cym	gwneud	NA	NA
cym	gwraig	NA	NA
cym	gwthio	NA	NA
cym	gyrru	NA	NA
cym	hongian	NA	NA
cym	llawr	NA	NA
cym	lle	NA	NA
cym	llosgi	NA	NA
cym	main	NA	NA
cym	maint	NA	NA
cym	meddwl	NA	NA
cym	merch	NA	NA
cym	mynd	NA	NA
cym	newydd	NA	NA
cym	ni	NA	NA
cym	pellter	NA	NA
cym	pen	NA	NA
cym	plygu	NA	NA
cym	profi	NA	NA
cym	pydru	NA	NA
cym	rhaw	NA	NA
cym	rhuthro	NA	NA
cym	sefyll	NA	NA
cym	seinio	NA	NA
cym	siglo	NA	NA
cym	sychu	NA	NA
cym	taro	NA	NA
cym	toddi	NA	NA
cym	torri	NA	NA
cym	troi	NA	NA
cym	tynnu	NA	NA
cym	ymadael	NA	NA
cym	ymddangos	NA	NA
cym	ymyl	NA	NA
cym	yn ôl	NA	NA
cym	ysgubo	NA	NA
dan	alt	NA	NA
dan	ånde	NA	NA
dan	anden	NA	NA
dan	antænde	NA	NA
dan	åre	NA	NA
dan	betale	NA	NA
dan	blive	NA	NA
dan	brænde	NA	NA
dan	bred	NA	NA
dan	fange	NA	NA
dan	farve	NA	NA
dan	feje	NA	NA
dan	flygte	NA	NA
dan	forretning	NA	NA
dan	gøre	NA	NA
dan	hælde	NA	NA
dan	hænge	NA	NA
dan	jord	NA	NA
dan	knap	NA	NA
dan	komme sig	NA	NA
dan	lære	NA	NA
dan	rådne	NA	NA
dan	række	NA	NA
dan	regne	NA	NA
dan	ringe	NA	NA
dan	sand	NA	NA
dan	skind	NA	NA
dan	skyde	NA	NA
dan	slem	NA	NA
dan	snavs	NA	NA
dan	snor	NA	NA
dan	spids	NA	NA
dan	stå op	NA	NA
dan	stikke	NA	NA
dan	suse	NA	NA
dan	svinge	NA	NA
dan	synke	NA	NA
dan	tænde	NA	NA
dan	vugge	NA	NA
dar	абалкахъес	NA	NA
dar	азес	NA	NA
dar	арукьес	NA	NA
dar	арц	NA	NA
dar	ахъбуцес	NA	NA
dar	ахъес	NA	NA
dar	ацӏес	NA	NA
dar	бала	NA	NA
dar	балес	NA	NA
dar	балкӏахъес	NA	NA
dar	бархьси	NA	NA
dar	бархӏи	NA	NA
dar	бекӏа	NA	NA
dar	беркала	NA	NA
dar	берхӏес	NA	NA
dar	бигьес	NA	NA
dar	бикьес	NA	NA
dar	бирес	NA	NA
dar	бирцес	NA	NA
dar	бугӏярдеш	NA	NA
dar	бусягӏят	NA	NA
dar	буцес	NA	NA
dar	бучӏахъес	NA	NA
dar	бучӏес	NA	NA
dar	бушкес	NA	NA
dar	бяхӏ	NA	NA
dar	вайси	NA	NA
dar	вебкӏес	NA	NA
dar	вехӏихьес	NA	NA
dar	гавлаг	NA	NA
dar	ганз	NA	NA
dar	гъай	NA	NA
dar	гьакӏарбикӏахъес	NA	NA
dar	гьакӏбирес	NA	NA
dar	гьакӏикӏес	NA	NA
dar	гьала	NA	NA
dar	гьалаб	NA	NA
dar	гьалакикӏес	NA	NA
dar	гьалмагъ	NA	NA
dar	гьачам	NA	NA
dar	гьунар	NA	NA
dar	гьуни	NA	NA
dar	гӏур	NA	NA
dar	гӏурра	NA	NA
dar	гӏявадеш	NA	NA
dar	гӏямзи	NA	NA
dar	гӏямру	NA	NA
dar	гӏяхӏси	NA	NA
dar	дашес	NA	NA
dar	дегъ	NA	NA
dar	декӏарси	NA	NA
dar	дуб	NA	NA
dar	дурхъаси	NA	NA
dar	дурхӏя	NA	NA
dar	дуцӏикӏес	NA	NA
dar	жагаси	NA	NA
dar	жумягӏ	NA	NA
dar	занкъбикIес	NA	NA
dar	заябарес	NA	NA
dar	зерзербирес	NA	NA
dar	зингъбикIес	NA	NA
dar	зингъбухъес	NA	NA
dar	зинкъбикIес	NA	NA
dar	изала	NA	NA
dar	изес	NA	NA
dar	иика	NA	NA
dar	иргъес	NA	NA
dar	кесек	NA	NA
dar	къямаэс	NA	NA
dar	къяна	NA	NA
dar	кьадар	NA	NA
dar	кьяли	NA	NA
dar	кьялши	NA	NA
dar	кьяш	NA	NA
dar	кӏатӏа	NA	NA
dar	кӏинайс	NA	NA
dar	лямцӏбикӏес	NA	NA
dar	манзил	NA	NA
dar	мез	NA	NA
dar	мер	NA	NA
dar	мер-муса	NA	NA
dar	мурул	NA	NA
dar	муса	NA	NA
dar	муцӏур	NA	NA
dar	мякьлаб	NA	NA
dar	ника	NA	NA
dar	някъ	NA	NA
dar	руржес	NA	NA
dar	секӏал	NA	NA
dar	суратикӏес	NA	NA
dar	тугъ	NA	NA
dar	тяхӏуси	NA	NA
dar	тӏама	NA	NA
dar	тӏимкь	NA	NA
dar	уди	NA	NA
dar	узес	NA	NA
dar	урга	NA	NA
dar	ургӏебли	NA	NA
dar	уртахъ	NA	NA
dar	урухирес	NA	NA
dar	урши	NA	NA
dar	ухӏнаухъес	NA	NA
dar	хабар	NA	NA
dar	хурег	NA	NA
dar	хъали	NA	NA
dar	хъар	NA	NA
