	Unnamed: 0	Unnamed: 0.1	Language_ID	Value	Source_ID	Source_Value	Language	Source_Language	Etymology_raw
450	450	450	arb	قام			Standard Arabic	0	"From the root ق و م‎ (q-w-m). Compare Hebrew קָם‎ (kam), Ge'ez ቆመ (ḳomä).
"
451	451	451	arb	قدر			Standard Arabic	0	"From the root ق د ر‎ (q-d-r).
"
452	452	452	arb	قذر			Standard Arabic	0	"From the root ق ذ ر‎ (q-ḏ-r).
"
453	453	453	arb	قسم			Standard Arabic	0	"From the root ق س م‎ (q-s-m).
"
454	454	454	arb	قشرة			Standard Arabic	0	0
455	455	455	arb	قطع			Standard Arabic	0	"From the root ق ط ع‎ (q-ṭ-ʿ).
"
456	456	456	arb	قلب			Standard Arabic	0	"From the root ق ل ب‎ (q-l-b).
"
457	457	457	arb	قوي			Standard Arabic	0	"From the root ق و و‎ (q-w-w).
"
458	458	458	arb	كثيرا			Standard Arabic	0	"From the root ك ث ر‎ (k-ṯ-r). Adverbial accusative of كَثِير‎ (kaṯīr, “many”).
"
459	459	459	arb	كسر			Standard Arabic	0	"From the root ك س ر‎ (k-s-r), related to breaking.
"
460	460	460	arb	كم			Standard Arabic	0	0
461	461	461	arb	كنس			Standard Arabic	0	"From the root ك ن س‎ (k-n-s). In Fraenkel’s and Nöldeke’s view the meaning “to sweep” is from  Aramaic כְּנַשׁ‎ / ܟܢܝ‎ (knaš, “to gather; to sweep”), denominal via مِكْنَسَة‎ (miknasa, “broom”). Note Mehri kənūs (“to sweep”).
"
462	462	462	arb	لعب			Standard Arabic	0	"From the root ل ع ب‎ (l-ʿ-b).
"
463	463	463	arb	لوح			Standard Arabic	0	"From the root ل و ح‎ (l-w-ḥ). Cognate with Hebrew לוּחַ‎ (lúakh).
"
464	464	464	arb	مخلب			Standard Arabic	0	"From the root خ ل ب‎ (ḵ-l-b).
"
465	465	465	arb	مرض			Standard Arabic	0	"From the root م ر ض‎ (m-r-ḍ).
"
466	466	466	arb	مستنقع			Standard Arabic	0	"Derived from the passive participle of اِسْتَنْقَعَ‎ (istanqaʿa, “to be or become stagnant”), from the root ن ق ع‎ (n-q-ʿ).
"
467	467	467	arb	مسك			Standard Arabic	0	"From the root م س ك‎ (m-s-k).
"
468	468	468	arb	مشط			Standard Arabic	0	"From the root م ش ط‎ (m-š-ṭ). Compare Akkadian 𒄑𒂵𒍮 (/mušṭu/, “comb”).
"
469	469	469	arb	ملك			Standard Arabic	0	"From Proto-Semitic *malk-. Cognate to Hebrew מֶלֶךְ‎ (mélekh, “king”) and מָלַךְ‎ (malákh, “to rule”), and Aramaic מַלְכָּא‎ (malkā, “king”) and מְלַךְ‎ (m'laḵ, “to rule”).
"
470	470	470	arb	نام			Standard Arabic	0	"From the root ن و م‎ (n-w-m).
"
471	471	471	arb	نظر			Standard Arabic	0	"From the root ن ظ ر‎ (n-ẓ-r).
"
472	472	472	arb	وصل			Standard Arabic	0	"From the root و ص ل‎ (w-ṣ-l).
"
473	473	473	arb	وضع			Standard Arabic	0	From the root و ض ع‎ (w-ḍ-ʿ)
474	474	474	arb	ولد			Standard Arabic	0	"From the root و ل د‎ (w-l-d), from Proto-Semitic *walad-. Cognate with Akkadian 𒅇𒌅 (walādum), Aramaic יְלַד‎ (yəlaḏ), Classical Syriac ܝܠܕ‎ (ilaḏ), Hebrew יָלַד‎ (yālaḏ) and Ugaritic 𐎊𐎍𐎄 (yld).
"
475	475	475	ava	ахакь			Avar	0	0
476	476	476	ava	ахӏизе			Avar	0	0
477	477	477	ava	багъаризе			Avar	0	0
478	478	478	ava	базе			Avar	0	0
479	479	479	ava	байбихьизе			Avar	0	0
480	480	480	ava	бакизе			Avar	0	0
481	481	481	ava	баккизе			Avar	0	0
482	482	482	ava	бакӏ			Avar	0	0
483	483	483	ava	бакӏаризе			Avar	0	0
484	484	484	ava	бакӏлъи			Avar	0	0
485	485	485	ava	балагьизе			Avar	0	0
486	486	486	ava	бахине			Avar	0	0
487	487	487	ava	бахчизе			Avar	0	0
488	488	488	ava	бахъизе			Avar	0	0
489	489	489	ava	бахъине			Avar	0	0
490	490	490	ava	бацӏцӏине			Avar	0	0
491	491	491	ava	баччизе			Avar	0	0
492	492	492	ava	бегизе			Avar	0	0
493	493	493	ava	битӏараб			Avar	0	0
494	494	494	ava	бихъизе			Avar	0	0
495	495	495	ava	бихьизе			Avar	0	0
496	496	496	ava	бицине			Avar	0	0
497	497	497	ava	бокьизе			Avar	0	0
498	498	498	ava	борхизе			Avar	0	0
499	499	499	ava	босизе			Avar	0	0
500	500	500	ava	бухьине			Avar	0	0
501	501	501	ava	вас			Avar	0	0
502	502	502	ava	габур			Avar	0	0
503	503	503	ava	гаргадизе			Avar	0	0
504	504	504	ava	гъанчдезе			Avar	0	0
505	505	505	ava	гъоркь			Avar	0	0
506	506	506	ava	гьабизе			Avar	0	0
507	507	507	ava	гьалаглъизе			Avar	0	0
508	508	508	ava	гьаракь			Avar	0	0
509	509	509	ava	гӏарац			Avar	0	0
510	510	510	ava	гӏер			Avar	0	0
511	511	511	ava	гӏодов чӏезе			Avar	0	0
512	512	512	ava	гӏурдаллъи			Avar	0	0
513	513	513	ava	доб			Avar	0	0
514	514	514	ava	дуниял			Avar	0	0
515	515	515	ava	дуризе			Avar	0	0
516	516	516	ava	жо			Avar	0	0
517	517	517	ava	ине			Avar	0	0
518	518	518	ava	каратӏ			Avar	0	0
519	519	519	ava	кваназабизе			Avar	0	0
520	520	520	ava	квачараб			Avar	0	0
521	521	521	ava	квекӏен гьабизе			Avar	0	0
522	522	522	ava	квен			Avar	0	0
523	523	523	ava	керен			Avar	0	"From Arabic كَرَّة‎ (karra).
"
524	524	524	ava	кибехун			Avar	0	0
525	525	525	ava	килищ			Avar	0	0
526	526	526	ava	кквезе			Avar	0	0
527	527	527	ava	къазабизе			Avar	0	0
528	528	528	ava	къазе			Avar	0	0
529	529	529	ava	къандалъо			Avar	0	0
530	530	530	ava	къотӏизе			Avar	0	0
531	531	531	ava	кьабизе			Avar	0	0
532	532	532	ava	кьезе			Avar	0	0
533	533	533	ava	кьижизе			Avar	0	0
534	534	534	ava	кӏал			Avar	0	0
535	535	535	ava	кӏветӏ			Avar	0	0
536	536	536	ava	лъазе			Avar	0	0
537	537	537	ava	лъугьине			Avar	0	0
538	538	538	ava	лъутизе			Avar	0	0
539	539	539	ava	лъухьизе			Avar	0	0
540	540	540	ava	макьу			Avar	0	0
541	541	541	ava	малъ			Avar	0	"Compare Old Armenian մագիլ (magil).
"
542	542	542	ava	манзил			Avar	0	0
543	543	543	ava	мацӏ			Avar	0	0
544	544	544	ava	мегӏер			Avar	0	0
545	545	545	ava	моцӏ			Avar	0	0
546	546	546	ava	нах			Avar	0	0
547	547	547	ava	нух			Avar	0	0
548	548	548	ava	рагьараб			Avar	0	0
549	549	549	ava	рагӏал			Avar	0	0
550	550	550	ava	рагӏизе			Avar	0	0
551	551	551	ava	ракь			Avar	0	0
552	552	552	ava	раххан			Avar	0	0
553	553	553	ava	рахъ			Avar	0	0
554	554	554	ava	рекӏинабизе			Avar	0	0
555	555	555	ava	ретӏине			Avar	0	0
556	556	556	ava	рикӏкӏине			Avar	0	0
557	557	557	ava	рицӏцӏ			Avar	0	0
558	558	558	ava	рицӏцӏигъветӏ			Avar	0	0
559	559	559	ava	сон			Avar	0	0
560	560	560	ava	тезе			Avar	0	0
561	561	561	ava	тӏадебахъине			Avar	0	0
562	562	562	ava	тӏезе			Avar	0	0
563	563	563	ava	тӏеренаб			Avar	0	0
564	564	564	ava	тӏогь			Avar	0	0
565	565	565	ava	тӏом			Avar	0	0
566	566	566	ava	унти			Avar	0	0
567	567	567	ava	унтизе			Avar	0	0
568	568	568	ava	хадуса			Avar	0	0
569	569	569	ava	хазе			Avar	0	0
570	570	570	ava	хачазе			Avar	0	0
571	571	571	ava	хер			Avar	0	0
572	572	572	ava	хъарщи			Avar	0	0
573	573	573	ava	хъвазе			Avar	0	0
574	574	574	ava	хъилдизе			Avar	0	0
575	575	575	ava	хьаг			Avar	0	0
576	576	576	ava	хьвадизе			Avar	0	0
577	577	577	ava	хьухьине			Avar	0	0
578	578	578	ava	хӏадурлъизабизе			Avar	0	0
579	579	579	ava	цебе			Avar	0	0
580	580	580	ava	цинги			Avar	0	0
581	581	581	ava	цӏа			Avar	0	"From Proto-Avaro-Andian *c̣aʔi, from Proto-North Caucasian *c̣ăjɨ̆.
"
582	582	582	ava	цӏализабизе			Avar	0	0
583	583	583	ava	цӏализе			Avar	0	0
584	584	584	ava	цӏер			Avar	0	0
585	585	585	ava	цӏияб			Avar	0	0
586	586	586	ava	цӏунизе			Avar	0	0
587	587	587	ava	чанагъ			Avar	0	0
588	588	588	ava	чвахизе			Avar	0	0
589	589	589	ava	чӏвазе			Avar	0	0
590	590	590	ava	чӏезе			Avar	0	0
591	591	591	ava	щвезе			Avar	0	0
592	592	592	ava	щиб			Avar	0	0
593	593	593	ava	яс			Avar	0	0
594	594	594	azj	ağac			North Azerbaijani	0	"From Proto-Turkic *ïgač.
"
595	595	595	azj	aldatmaq			North Azerbaijani	0	"From Common Turkic *ālda (“to deceive, fool”), a derivation from Common Turkic *āl (“craftiness; lie; strategy; way of doing”) , whence also dialectal Azerbaijani al (“lie, untruth”).
"
596	596	596	azj	almaq			North Azerbaijani	0	"From Proto-Turkic *ạl- (“to take”). Cognate with Old Turkic 𐰞‎ (al-) Turkish almak, Chuvash ил (il), etc.
"
597	597	597	azj	atmaq			North Azerbaijani	0	"From Proto-Turkic *ạt- (“to throw, shoot”). Cognate with Turkish atmak.
"
598	598	598	azj	axmaq			North Azerbaijani	0	"From Proto-Turkic *iak- (“to flow”). Cognate with Old Turkic [script needed] (ak-), Turkish akmak, Chuvash юх (juh).
"
599	599	599	azj	ay			North Azerbaijani	0	"From Proto-Turkic *āń(k). Cognate with Chuvash уйӑх (ujăh) See Turkish ay for more cognates.
"
600	600	600	azj	bağlamaq			North Azerbaijani	0	"From bağ +‎ -la. Cognate with Turkish bağlamak.
"
601	601	601	azj	başlamaq			North Azerbaijani	0	"Equivalent to baş (“head”) +‎ -la. Cognate with Turkish başlamak. Probably from Proto-Turkic, compare Chuvash пуҫла (puśla, “to start”, transitive).
"
602	602	602	azj	bataqlıq			North Azerbaijani	0	"From bataq +‎ -lıq.
"
603	603	603	azj	batmaq			North Azerbaijani	0	"From Proto-Turkic *bat- (“to sink; to fit into, get into”). Cognate with Kazakh бату (batw).
"
604	604	604	azj	baxmaq			North Azerbaijani	0	"From Proto-Turkic *bạk- (“to look, watch”). Cognate with Turkish bakmak, Crimean Tatar baqmaq, Turkmen bakmak.
"
605	605	605	azj	bilmək			North Azerbaijani	0	"From Proto-Turkic *bil- (“to know”)
Cognate with
Old Turkic 𐰋𐰃𐰠‎ (bil-, “to know”),
Turkish bilmek,
Crimean Tatar bilmek,
Uzbek bilmoq (“to know”).
Crimean Tatar bilmek,
Kazakh білу (bilw, “to know”),
Tatar белү (belü)"
606	606	606	azj	bişirmək			North Azerbaijani	0	"Morphologically bişmək (“become cooked”) +‎ -ir (“causative suffix”). Cognate with Turkish pişirmek (“to cook”), Kazakh пісіру (pisirw, “to cook”), Tatar пешерү (peşerü, “to cook, to boil”), Uyghur پىشىرماق‎ (pishirmaq, “to cook”).
"
607	607	607	azj	bitmək			North Azerbaijani	0	"From Proto-Turkic *büt-, whence also bütün (“all, whole”). Cognate with Turkish bitmek, Chuvash пӗт (pĕt) etc.
"
608	608	608	azj	çalışmaq			North Azerbaijani	0	0
609	609	609	azj	çalmaq			North Azerbaijani	0	0
610	610	610	azj	çay			North Azerbaijani	0	"Ultimately from Sinitic 茶.
"
611	611	611	azj	çevirmək			North Azerbaijani	0	"From Proto-Turkic *čebir-. Cognate with Chuvash ҫаврӑн (śavrăn).
"
612	612	612	azj	çənə			North Azerbaijani	0	"From Common Turkic *čeŋe. Cognate with Turkish çene, see there for more.
"
613	613	613	azj	çəngəl			North Azerbaijani	0	"Borrowed from Persian چنگال‎ (čangâl).
"
614	614	614	azj	çürümək			North Azerbaijani	0	"From Proto-Turkic *čẹr (“rotten, foul; to rot; illness; dirt; to be sick, ill; rot; glue; anguish, sorrow”), whence possibly also Azerbaijani çirk (“dirt”). Cognate with Turkish çürümek.
"
615	615	615	azj	danışmaq			North Azerbaijani	0	"From Old Anatolian Turkish [script needed] (danışmaq), ultimately a derivation of Proto-Turkic *tạnu- (“to know, get to know”) , whence also Azerbaijani tanımaq. Cognate with Karakhanid تَنُشْماقْ‎ (tanušmāq, “to talk to each other”), Ottoman Turkish طانشمق‎ (danışmak, “to advice, counsel”).
"
616	616	616	azj	dəri			North Azerbaijani	0	"From Proto-Turkic *dẹri (“skin”). Cognate with Turkmen deri, Turkish deri,
Kazakh терi (teri),
Karachay-Balkar тери (teri), Kumyk тери (teri), Kyrgyz тери (teri),
Uzbek teri,
Uyghur تېرە‎ (tëre),
Yakut тирии (tirii), Dolgan тирии, Tatar тире (tire) and
Bashkir тире (tire).
"
617	617	617	azj	dil			North Azerbaijani	0	"From Proto-Turkic *dil, *dɨl (“tongue; language”). Cognate with Turkish dil.
"
618	618	618	azj	doğmaq			North Azerbaijani	0	"From Proto-Turkic *tog-. Cognate with Old Turkic [script needed] (tugur-, “to give birth to”), Uzbek tugʻmoq (“to give birth to”), Chuvash ту (tu).
"
619	619	619	azj	duymaq			North Azerbaijani	0	"From Proto-Turkic *duj- (“to perceive (by ears or nose), notice”). Cognate with Turkish duymak.
"
620	620	620	azj	düz			North Azerbaijani	0	"From Proto-Turkic *tüŕ (“even, level”).
"
621	621	621	azj	eşitmək			North Azerbaijani	0	"From Proto-Turkic *ẹĺit-. Cognate with Turkish işitmek, Kazakh есту (estw), Uzbek eshitmoq.
"
622	622	622	azj	etmək			North Azerbaijani	0	"From Proto-Turkic *ēt-. Cognate with Old Turkic 𐰃𐱅‎ (et-, “to make”), Turkish etmek.
"
623	623	623	azj	ev			North Azerbaijani	0	"From Proto-Turkic *eb (“dwelling place, house”). Cognate with Old Turkic 𐰋‎ (eb), Turkish ev.
"
624	624	624	azj	ərimək			North Azerbaijani	0	"From  Proto-Turkic *ẹri-. Cognate with Turkish erimek.
"
625	625	625	azj	fəna			North Azerbaijani	0	0
626	626	626	azj	getmək			North Azerbaijani	0	"Ultimately from Proto-Turkic *kē(y)t- (“to go (away), to get away”).
"
627	627	627	azj	girmək			North Azerbaijani	0	"From Proto-Turkic *kīr- (“to enter”). Cognate with Old Turkic 𐰚𐰃𐰼‎ (kir- /kir²/), Turkish girmek, Chuvash кӗр (kĕr) etc.
"
628	628	628	azj	gizlətmək			North Azerbaijani	0	"From gizləmək +‎ -t.
"
629	629	629	azj	görünmək			North Azerbaijani	0	"From gör (“to see”) +‎ -ün (“[passive suffix]”). Compare Turkish görünmek.
"
630	630	630	azj	göy			North Azerbaijani	0	"From Proto-Turkic *kȫk (“blue, green”).
"
631	631	631	azj	hava			North Azerbaijani	0	"From Arabic هَوَاء‎ (hawāʾ).
"
632	632	632	azj	idarə etmək			North Azerbaijani	0	0
633	633	633	azj	iş			North Azerbaijani	0	"From Proto-Turkic *īĺč (“work, deed”).
"
634	634	634	azj	kənar			North Azerbaijani	0	"From Persian کنار‎ (kenâr).
"
635	635	635	azj	kürək			North Azerbaijani	0	0
636	636	636	azj	məsafə			North Azerbaijani	0	"From Arabic مَسَافَة‎ (masāfa).
"
637	637	637	azj	o			North Azerbaijani	0	0
638	638	638	azj	ödəmək			North Azerbaijani	0	"Cognate with Turkish ödemek, etc.
"
639	639	639	azj	olmaq			North Azerbaijani	0	"From Proto-Turkic *bōl- (“to become”). See there for cognates.
"
640	640	640	azj	örtmək			North Azerbaijani	0	"From Proto-Turkic *ört- (“to cover”), whence also Azerbaijani örpək (“headscarf”).
Cognate with Turkish örtmek (“to cover, shut”), Chuvash витме (vitme, “to cover, protect, close”), etc.
"
641	641	641	azj	oturmaq			North Azerbaijani	0	"From Proto-Turkic *ol-tur- (“to sit”), causative of *ol-.
"
642	642	642	azj	oxumaq			North Azerbaijani	0	"From Proto-Turkic *okï-.
"
643	643	643	azj	oynamaq			North Azerbaijani	0	"Ultimately from Proto-Turkic *oj- (“to play, to jump”), whence also the derivation oyun (“play, game”). Cognate with
Turkish oynamak,
Turkmen oýnamak,
Crimean Tatar oynamaq,
etc.
"
644	644	644	azj	öyrətmək			North Azerbaijani	0	"Ultimately from Proto-Turkic *ȫ- (“to think of, understand, realize”), and its derivations, such as Proto-Turkic *ȫg (“mind, thought, intelligence”), and Proto-Turkic *ȫgre-, its reflexive form. Cognate with Turkish öğretmek (“to teach”) and Turkish öğrenmek (“to learn”). See there for more.
"
645	645	645	azj	parlamaq			North Azerbaijani	0	0
646	646	646	azj	pozmaq			North Azerbaijani	0	"From Proto-Turkic *buŕ-, *boŕ- (“to damage, destroy”).
Cognate with Turkish bozmak, Chuvash пӑс (păs, “break, destroy”), etc.
"
647	647	647	azj	qabıq			North Azerbaijani	0	"From Proto-Turkic *kāpuk (“bark; skin; shell”).
"
648	648	648	azj	qaçmaq			North Azerbaijani	0	"From Common Turkic *kač- (“to run away, flee”). Cognate with Turkish kaçmak etc.
"
649	649	649	azj	qaldırmaq			North Azerbaijani	0	"Morphologically from qalxmaq (“to rise”) +‎ -dır, with /x/ in qalxmaq being lost via syncope. Cognate with Turkish kaldırmak.
"
650	650	650	azj	qazan			North Azerbaijani	0	"From Proto-Turkic *kaŕgan, compare Chuvash хуран (huran).
"
651	651	651	azj	qırmaq			North Azerbaijani	0	"From Proto-Turkic *kïr- (“to break, demolish; small; to scrape, shave”). Compare Azerbaijani qırxmaq (“to shave”) which is probably a derivation from the same root. Cognate with Turkish kırmak etc.
"
652	652	652	azj	qız			North Azerbaijani	0	"From Proto-Turkic *kï̄ŕ (“girl, woman”). Cognate with Bashkir ҡыҙ (qïð), Crimean Tatar qız, Karakalpak qız, Kazakh қыз (qız), Kyrgyz кыз (kız), Old Turkic [script needed] (kïz), Ottoman Turkish قیز‎, Tatar кыз (qız), Turkish kız, Turkmen gyz, Tuvan кыс (kıs), Uyghur قىز‎ (qiz), Uzbek qiz.
"
653	653	653	azj	qol			North Azerbaijani	0	"From Proto-Turkic *kol (“upper arm”). Cognate with Turkish kol, Crimean Tatar qol etc.
"
654	654	654	azj	qoparmaq			North Azerbaijani	0	From qop- (“to break off”) +‎ -ar
655	655	655	azj	qorumaq			North Azerbaijani	0	"Form Common Turkic *kōrï-. Cognate with Old Turkic [script needed] (korï-, “to protect”), Uzbek qoʻrimoq (“to protect”).
"
656	656	656	azj	qorxmaq			North Azerbaijani	0	"Likely from Proto-Turkic. Cognates include Turkish korkmak, Kazakh қорқу (qorqw), Uzbek qoʻrqmoq, Chuvash хӑра (hăra).
"
657	657	657	azj	qoymaq			North Azerbaijani	0	"From Proto-Turkic *ko-. Cognate with Old Turkic [script needed] (kōd-), [script needed] (kōt-, “to put, to set down, to lay, to place”), Turkish koymak, etc.
"
658	658	658	azj	qurd			North Azerbaijani	0	"From Proto-Turkic *kūrt.
"
659	659	659	azj	sabah			North Azerbaijani	0	"From Arabic صَبَاح‎ (ṣabāḥ).
"
660	660	660	azj	saxlamaq			North Azerbaijani	0	"From Old Anatolian Turkish [script needed] (sakla-, “to guard, protect”), ultimately from Proto-Turkic *sạk (“aware, alert”). Cognate with Turkish saklamak.
"
661	661	661	azj	şey			North Azerbaijani	0	"Ultimately from Arabic شَيْء‎ (šayʾ).
"
662	662	662	azj	səs			North Azerbaijani	0	"From Proto-Turkic *ses. Cognate with Turkish, Crimean Tatar, Gagauz, Turkish ses, Kazakh сес (ses), Chuvash сасӑ (sasă).
"
663	663	663	azj	sındırmaq			North Azerbaijani	0	"From sın- (“to break”) +‎ -dır (“causative”).
"
664	664	664	azj	son			North Azerbaijani	0	"From Proto-Turkic *soŋ (“back, end”). Compare Turkish son below.
"
665	665	665	azj	sonra			North Azerbaijani	0	"A derivation of Proto-Turkic *soŋ (“end”), whence also son. Cognate with Turkish sonra etc.
"
666	666	666	azj	soxmaq			North Azerbaijani	0	"From Proto-Turkic *sok- (“to pierce, stick into”), which was homonyms to and possibly cognate with Proto-Turkic *sok- (“to hit, beat, crush”). Compare Karakhanid سُقْماق‎ (suqmāq), Turkish sokmak (“to insert”), etc.
"
667	667	667	azj	soyuq			North Azerbaijani	0	"From Proto-Turkic *sogï-k. Cognate with Turkish soğuk, Uzbek sovuq, Bashkir һыуыҡ (hïwïq), Chuvash сивӗ (sivĕ) etc.
"
668	668	668	azj	süpürmək			North Azerbaijani	0	"From Proto-Turkic. Cognate with Turkish süpürmek, Chuvash шӑпӑр (šăpăr, “broom”).
"
669	669	669	azj	sürmək			North Azerbaijani	0	"Ultimately from Proto-Turkic *sǖr-, cognate with Turkish sürmek.
"
670	670	670	azj	sürü			North Azerbaijani	0	"Cognate with Old Turkic [script needed] (sürüg).
"
671	671	671	azj	şüvül			North Azerbaijani	0	0
672	672	672	azj	taxıl			North Azerbaijani	0	0
673	673	673	azj	taxta			North Azerbaijani	0	0
674	674	674	azj	təpə			North Azerbaijani	0	"From Proto-Turkic *tepö.
"
675	675	675	azj	tikmək			North Azerbaijani	0	"From Proto-Turkic *dik- (“vertical; to to plant vertically”).
Compare Turkish dikmek (“to sew”), Kumyk тикмек (tikmek, “to sew; to build”) Kazakh тігу (tigw).
"
676	676	676	azj	tutmaq			North Azerbaijani	0	"From Proto-Turkic *tut- (“to grasp”).
Cognate with Old Turkic 𐱃𐰆𐱃‎ (tut-, “to keep, catch, own”), Turkish tutmak (“to catch, keep”), Bashkir тотоу (totou, “to keep, hold”), Chuvash тытма (tytma, “to keep, hold”), Khakas & Shor тударға (tudarğa, “to keep, hold, catch, seize, rule, hold back”), Kyrgyz тутуу (tutuu, “to catch”), Turkmen tutmak (“to hold, keep, catch, hire, fill”), Tuvan тудар (tudar, “to hold, catch, grab”), Uzbek tutmoq (“to take, hold, catch”), Yakut тут (tut, “to hold, seize, grab, catch”).
"
677	677	677	azj	uzun			North Azerbaijani	0	"From Proto-Turkic *uŕɨ-n, *uŕa-k (“long, far, late”), whence also uzaq (“far, distant”).
"
678	678	678	azj	vermək			North Azerbaijani	0	"Ultimately from Proto-Turkic *bēr- (“to give”). Cognate with Old Turkic [script needed] (ber-, “to give”), Turkish vermek, etc.
"
679	679	679	azj	xəbər			North Azerbaijani	0	"Ultimately from Arabic خَبَر‎ (ḵabar).
"
680	680	680	azj	yağ			North Azerbaijani	0	"From Proto-Turkic *yāg.
"
681	681	681	azj	yandırmaq			North Azerbaijani	0	Morphologically from yanmaq (“to burn”) +‎ -dır
682	682	682	azj	yaş			North Azerbaijani	0	"Ultimately from Proto-Turkic *yāĺ (“young, fresh”).
"
683	683	683	azj	yaşamaq			North Azerbaijani	0	"From Common Turkic *yāša-, a derivation from Proto-Turkic *yāĺ.
"
684	684	684	azj	yay			North Azerbaijani	0	From Proto-Turkic *yāy (“summer”).
685	685	685	azj	yellənmək			North Azerbaijani	0	"From yellə- +‎ -n.
"
686	686	686	azj	yemək			North Azerbaijani	0	"From Proto-Turkic *yē-. Cognate with Old Turkic [script needed] (ye-, “to eat”), Turkish yemek, etc.
"
687	687	687	azj	yer			North Azerbaijani	0	"Ultimately from Proto-Turkic *yẹr. Cognate with Old Turkic 𐰘𐰼‎ (yer), 𐰘𐰃𐰼‎ (yir).
"
688	688	688	azj	yuva			North Azerbaijani	0	"From Proto-Turkic *uya. Cognate with Chuvash йӑва (jăva).
"
689	689	689	bak	аҙаҡ			Bashkir	0	"From Proto-Turkic *adak (“leg”); however, not a regular Kypchak development thereof (which is аяҡ (ayaq)), but apparently a (now extinct) collateral branch with a peculiar semantic shift.
"
690	690	690	bak	ай			Bashkir	0	"From Proto-Turkic *āń(k) (“moon, month”).
Cognate with Azerbaijani ay, Turkish, Crimean Tatar ay, Tatar, Kazakh, Kyrgyzай (ay), Southern Altai ай (ay), Uzbek oy, etc.
"
